timestamp,q1_going_out,your_gender,how_old_are_you,which_country_do_you_live_in,which_state_province_county_do_you_live_in,x100_grand_bar,anonymous_brown_globs_that_come_in_black_and_orange_wrappers,any_full_sized_candy_bar,black_jacks,bonkers_the_candy,bonkers_the_board_game,bottle_caps,boxo_raisins,broken_glow_stick,butterfinger,cadbury_creme_eggs,candy_corn,candy_that_is_clearly_just_the_stuff_given_out_for_free_at_restaurants,caramellos,cash_or_other_forms_of_legal_tender,chardonnay,chick_o_sticks_we_don_t_know_what_that_is,chiclets,coffee_crisp,creepy_religious_comics_chick_tracts,dental_paraphenalia,dots,dove_bars,fuzzy_peaches,generic_brand_acetaminophen,glow_sticks,goo_goo_clusters,good_n_plenty,gum_from_baseball_cards,gummy_bears_straight_up,hard_candy,healthy_fruit,heath_bar,hersheys_dark_chocolate,hershey_s_milk_chocolate,hersheys_kisses,hugs_actual_physical_hugs,jolly_rancher_bad_flavor,jolly_ranchers_good_flavor,joy_joy_mit_iodine,junior_mints,senior_mints,kale_smoothie,kinder_happy_hippo,kit_kat,laffy_taffy,lemon_heads,licorice_not_black,licorice_yes_black,lindt_truffle,lollipops,mars,mary_janes,maynards,mike_and_ike,milk_duds,milky_way,regular_m_ms,peanut_m_m_s,blue_m_ms,red_m_ms,third_party_m_ms,minibags_of_chips,mint_kisses,mint_juleps,mr_goodbar,necco_wafers,nerds,nestle_crunch,nown_laters,peeps,pencils,person_of_interest_season_3_dvd_box_set_not_including_disc_4_with_hilarious_outtakes,pixy_stix,reese_s_peanut_butter_cups,reeses_pieces,reggie_jackson_bar,rolos,skittles,smarties_american,smarties_commonwealth,snickers,sourpatch_kids_i_e_abominations_of_nature,spotted_dick,starburst,sweet_tarts,swedish_fish,sweetums_a_friend_to_diabetes,tic_tacs,those_odd_marshmallow_circus_peanut_things,three_musketeers,tolberone_something_or_other,trail_mix,twix,vials_of_pure_high_fructose_corn_syrup_for_main_lining_into_your_vein,vicodin,whatchamacallit_bars,white_bread,whole_wheat_anything,york_peppermint_patties,please_list_any_items_not_included_above_that_give_you_joy,please_list_any_items_not_included_above_that_give_you_despair,please_leave_any_witty_snarky_or_thoughtful_remarks_or_comments_regarding_your_choices,guess_the_number_of_mints_in_my_hand,betty_or_veronica,that_dress_that_went_viral_a_few_years_back_when_i_first_saw_it_it_was,what_is_your_favourite_font,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_jk_rowling,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_jj_abrams,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_beyonce,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_bieber,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_kevin_bacon,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_francis_bacon_1561_1626,which_day_do_you_prefer_friday_or_sunday,do_you_eat_apples_the_correct_way_east_to_west_side_to_side_or_do_you_eat_them_like_a_freak_of_nature_south_to_north_bottom_to_top,when_you_see_the_above_image_of_the_4_different_websites_which_one_would_you_most_likely_check_out_please_be_honest,york_peppermint_patties_ignore
2016-10-24T06:17:15Z,No,Male,34.0,USA,California,JOY,DESPAIR,JOY,MEH,MEH,MEH,MEH,MEH,DESPAIR,JOY,JOY,DESPAIR,MEH,JOY,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,MEH,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,MEH,MEH,MEH,MEH,DESPAIR,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,NA,NA,NA,4.0,Betty,White and gold,Circus Bold,3 or higher,2.0,3 or higher,2.0,1.0,3 or higher,Sunday,East to West,Science: Latest News and Headlines,NA
2016-10-24T06:17:56Z,No,Male,52.0,US,IL,JOY,MEH,JOY,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,MEH,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,MEH,MEH,MEH,MEH,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,JOY,MEH,MEH,MEH,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,NA,NA,NA,4.0,Veronica,White and gold,Any of knowledge,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T06:18:00Z,Yes,Male,41.0,USA!,New York,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,MEH,MEH,MEH,DESPAIR,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,MEH,MEH,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,NA,NA,NA,5.0,Betty,White and gold,Comic Sans,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,North to south,Science: Latest News and Headlines,NA
2016-10-24T06:19:20Z,No,Male,29.0,USA,TX,JOY,DESPAIR,JOY,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,MEH,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,MEH,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,MEH,NA,NA,NA,I don't appreciate the (unstated) maximum length for this answer field.,35.0,Veronica,Blue and black,Arial,2.0,3 or higher,2.0,NA,3 or higher,2.0,Friday,"I slice them into quarters, remove the seeds/core with a knife and put the quarters into a bowl.",Science: Latest News and Headlines,NA
2016-10-24T06:20:08Z,No,Male,63.0,US,PA,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,JOY,MEH,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,MEH,MEH,MEH,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,JOY,"Mounds, Baby Ruth, Powerhouse, PayDay, SkyBar","Trump, Clinton",Chocolate or nothing!,5.0,Betty,White and gold,Carolingia,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,"Actually, that's me.",Friday,South to North,Science: Latest News and Headlines,NA
2016-10-24T06:20:09Z,No,Male,49.0,USA,KY,MEH,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,MEH,DESPAIR,MEH,MEH,JOY,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,NA,NA,NA,17.0,Veronica,White and gold,Mrs Eaves,"Actually, that's me.","Actually, that's me.","Actually, that's me.","Actually, that's me.","Actually, that's me.","Actually, that's me.",Sunday,East to West,Science: Latest News and Headlines,NA
2016-10-24T06:20:37Z,No,Male,50.0,USA,Illinois,MEH,DESPAIR,JOY,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,JOY,JOY,DESPAIR,JOY,MEH,MEH,JOY,MEH,JOY,MEH,DESPAIR,MEH,JOY,JOY,JOY,JOY,MEH,JOY,MEH,JOY,MEH,JOY,MEH,JOY,MEH,MEH,JOY,JOY,JOY,MEH,MEH,DESPAIR,NA,JOY,MEH,JOY,JOY,MEH,MEH,MEH,DESPAIR,MEH,JOY,JOY,MEH,JOY,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,JOY,JOY,JOY,MEH,MEH,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,JOY,JOY,MEH,JOY,MEH,JOY,JOY,MEH,MEH,JOY,Chuckles,Popcorn balls,NA,11.0,Veronica,White and gold,Century gothic,3 or higher,2.0,1.0,3 or higher,3 or higher,3 or higher,Friday,Sliced,ESPN,NA
2016-10-24T06:20:40Z,No,Male,43.0,U.S.A.,VT,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,MEH,MEH,MEH,MEH,JOY,DESPAIR,MEH,MEH,MEH,JOY,JOY,DESPAIR,JOY,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,MEH,MEH,DESPAIR,MEH,MEH,JOY,MEH,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,JOY,MEH,MEH,JOY,MEH,MEH,JOY,NA,NA,NA,8.0,Veronica,White and gold,Garamond,3 or higher,1.0,3 or higher,3 or higher,2.0,2.0,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T06:21:18Z,Yes,I'd rather not say,old enough,this one,mine,DESPAIR,JOY,DESPAIR,JOY,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,JOY,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,JOY,DESPAIR,life,death,no,none,???,Blue and black,wingdings,"Actually, that's me.","Actually, that's me.","Actually, that's me.","Actually, that's me.","Actually, that's me.",3 or higher,Friday,pieces,Science: Latest News and Headlines,NA
2016-10-24T06:22:51Z,No,Male,As old as my tongue a few years older than my teeth,USA (I think but it's an election year so who can really tell),Illinois (birth state of Hilary Clinton which may or may not be a good thing),NA,JOY,JOY,NA,MEH,MEH,MEH,MEH,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,MEH,JOY,MEH,JOY,JOY,MEH,MEH,JOY,DESPAIR,DESPAIR,NA,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,JOY,DESPAIR,MEH,JOY,JOY,MEH,JOY,JOY,JOY,MEH,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,JOY,JOY,JOY,MEH,MEH,MEH,MEH,MEH,JOY,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,JOY,MEH,JOY,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY,MEH,DESPAIR,MEH,NA,"Tootsie rolls,good sauerkraut, kimchee,  good homemade candy, zagnut bear, payday bar, sour skittles, real honest to goodness caramel apples","Bad homemade candy,bad sauerkraut, kimchee","There are people that should be detained to keep them away from Halloween like vegans, proselytizing christians ,mother earth savers,",18.53247,Betty,White and gold,Elephant,NA,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T06:23:41Z,No,Male,58.0,US,NY,MEH,MEH,MEH,MEH,DESPAIR,MEH,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,MEH,MEH,JOY,JOY,MEH,MEH,MEH,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,JOY,MEH,MEH,DESPAIR,MEH,MEH,MEH,MEH,JOY,JOY,MEH,MEH,MEH,DESPAIR,MEH,MEH,MEH,JOY,MEH,DESPAIR,JOY,MEH,MEH,DESPAIR,MEH,JOY,MEH,MEH,JOY,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,DESPAIR,MEH,MEH,MEH,MEH,JOY,Candy apples,Budweiser,Candy is dandy but...,3.0,Betty,White and gold,New Century Schoolbook,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,1.0,Sunday,Randomly,Science: Latest News and Headlines,NA
2016-10-24T06:25:09Z,No,I'd rather not say,50s,usa,mi,JOY,DESPAIR,JOY,NA,NA,NA,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,MEH,JOY,JOY,DESPAIR,DESPAIR,NA,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,MEH,JOY,JOY,MEH,MEH,JOY,MEH,MEH,NA,JOY,DESPAIR,MEH,NA,MEH,DESPAIR,MEH,MEH,JOY,JOY,MEH,JOY,DESPAIR,NA,DESPAIR,MEH,JOY,MEH,JOY,MEH,MEH,MEH,MEH,JOY,JOY,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,JOY,NA,MEH,MEH,MEH,NA,JOY,JOY,NA,DESPAIR,JOY,JOY,NA,JOY,MEH,JOY,JOY,MEH,MEH,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,"Ghiardelli squares, Haribo fruit salad",NA,NA,7.0,Betty,White and gold,Garamond,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,"Actually, that's me.",Sunday,"I cut 'em into slices, like a civilized being",Science: Latest News and Headlines,NA
2016-10-24T06:25:56Z,No,Male,48.0,USA,"Mecklenburg County, NC",JOY,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,MEH,JOY,MEH,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,MEH,MEH,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,"Zero bar, Baby Ruth bar, Payday bar",Red Hots,I miss the original Marathon bar.,3.14,Veronica,Blue and black,Century Gothic,3 or higher,2.0,3 or higher,3 or higher,3 or higher,3 or higher,Sunday,"Random bites until there is no skin left, then finish it off corn-of-cob style",Science: Latest News and Headlines,NA
2016-10-24T06:26:50Z,No,Female,old,usa,NA,MEH,DESPAIR,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,JOY,MEH,MEH,MEH,MEH,MEH,MEH,JOY,MEH,JOY,JOY,MEH,MEH,JOY,MEH,JOY,MEH,DESPAIR,MEH,DESPAIR,MEH,MEH,MEH,JOY,JOY,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,JOY,MEH,MEH,JOY,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,MEH,NA,NA,NA,0.0,Veronica,White and gold,x,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,cut up,NA,NA
2016-10-24T06:26:49Z,No,Male,46.0,USA,"NY, Putnam",JOY,DESPAIR,JOY,DESPAIR,MEH,MEH,JOY,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,JOY,MEH,JOY,NA,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,MEH,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,JOY,MEH,MEH,MEH,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,NA,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,NA,NA,NA,"6 mints in the morning, less as the days goes on and mints get ingested",Betty,White and gold,elephant,3 or higher,3 or higher,3 or higher,3 or higher,2.0,3 or higher,Friday,coreless,Science: Latest News and Headlines,NA
2016-10-24T06:27:51Z,No,Male,55.0,USA,Oklahoma,JOY,DESPAIR,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,JOY,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,NA,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,NA,NA,NA,17.0,Betty,White and gold,Comic Sans,3 or higher,3 or higher,3 or higher,3 or higher,2.0,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T06:28:01Z,No,Female,44.0,Korea,Incheon,MEH,DESPAIR,MEH,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,JOY,MEH,JOY,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,JOY,JOY,MEH,JOY,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,MEH,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,JOY,JOY,JOY,MEH,JOY,MEH,DESPAIR,JOY,JOY,JOY,JOY,MEH,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,Hot Tamales,Mounds,NA,4.0,Betty,White and gold,Arial,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T06:29:30Z,No,Male,31.0,USA,Massachusetts,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,MEH,DESPAIR,MEH,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,JOY,JOY,MEH,MEH,MEH,MEH,JOY,JOY,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,JOY,JOY,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,MEH,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,NA,NA,NA,4.0,Betty,Blue and black,Calibri,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Sunday,East to West,Science: Latest News and Headlines,NA
2016-10-24T06:30:37Z,No,Female,44.0,USA,"Henrico County, VA",JOY,DESPAIR,JOY,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,JOY,JOY,JOY,MEH,JOY,MEH,JOY,JOY,JOY,JOY,MEH,MEH,MEH,MEH,MEH,JOY,MEH,JOY,JOY,MEH,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,JOY,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,NA,NA,JOY,JOY,Bounty Bars and any Commonwealth chocolate not perverted by Mondelez,"Anything messed with by Mondelez, although in a pinch it makes me MEH","I just got back from vacation in Canada and lord have mercy, how have I lived without Coffee Crisp in my life until now? Well done, for everyday candy goodness.",3.0,Veronica,Blue and black,"Century Gothic for everyday, ITC Benguiat when I'm feeling nasty.",3 or higher,3 or higher,3 or higher,3 or higher,2.0,3 or higher,Sunday,I'm a banana girl myself.,Science: Latest News and Headlines,NA
